597ab035-2852-4eb1-a281-f8c3e7f6cea2,,,[],,,,,,,,,None,"{'id': '18f126e4-807e-426c-90fa-335155007fce', 'scope': 'auto', 'type': 'link_by_uid'}",material_spec,[],Alloy (AAA06-VAM-B),,material_spec
e9686b38-c5b3-48d2-955e-d9cc962e7536,,,"['composition_id::AAB14', 'batch::A', 'fabrication_method::VAM']",None,,,,,,,,None,,process_run,[],Extract sample from Alloy (AAB14-VAM-A): Traveler,,process_run
cdfd8669-2b40-4d0c-8e16-6596243625fc,,,[],,,,,,,,,None,"{'id': 'bce1a25f-a686-4286-b393-8002af99b96c', 'scope': 'auto', 'type': 'link_by_uid'}",process_spec,[],Extract sample from Alloy (AAB14-VAM-A): Traveler,,process_spec
112c7516-4b09-4283-b20d-8535bc8a0a16,None,[],[],,None,,,None,,,None,None,,ingredient_run,[],Arc Melted Alloy (AAB11-VAM-A) Ing.,,ingredient_run
c0b896d6-b2ba-45dd-bcec-99f969602e07,,,"['composition_id::AAB11', 'batch::A', 'fabrication_method::VAM', 'start_date::2022-11-05', 'finish_date::2022-11-09', 'time_spent::6:00']","{'performed_by': 'Michael', 'performed_date': '2022-11-09', 'type': 'performed_source'}",,,,,,,,None,,process_run,[],Homogenizing Alloy (AAB11-VAM-A),,process_run
9d6ad194-2344-476e-ac80-d0fbc42917f7,,,"['composition_id::AAB11', 'batch::A', 'fabrication_method::VAM']",,,,None,,,,,None,,material_run,[],Arc Melted Alloy (AAB11-VAM-A),,material_run
e9cbeac9-9fe1-4e49-a0ed-a6b4e1776246,None,[],[],,None,,,None,,,None,None,,ingredient_spec,[],Arc Melted Alloy (AAB11-VAM-A) Ing.,,ingredient_spec
647d99ff-9c20-4d51-83b0-1814881a2aeb,None,[],[],,None,,,None,,,None,None,,ingredient_run,[],Composition AAC09 Ing.,,ingredient_run
3e03cdcf-0eb1-4562-a2ec-3a1095a7198a,,,"['composition_id::AAC09', 'batch::A', 'fabrication_method::VAM']",None,,,,,,,,None,,process_run,[],Adding Al for AAC09,,process_run
2bc3fae6-4d9e-4148-a70b-cb375defd281,,,"['composition_id::AAC09', 'batch::A', 'fabrication_method::VAM', 'Co::10', 'Cr::5', 'Fe::20', 'Ni::55.00000000000001', 'V::5', 'Al::5']",,,,None,,,,,None,,material_run,"[{'filename': 'root', 'type': 'file_link', 'url': '/srv/hemi01-j01/htmdec/birdshot/final_data/AAC/VAM/A/AAC09/T01'}, {'filename': 'T05', 'type': 'file_link', 'url': '/srv/hemi01-j01/htmdec/birdshot/final_data/AAC/VAM/A/AAC09/T01/T05'}]",Composition AAC09,,material_run
412c3f43-af99-4f37-b977-be599ce43748,None,[],[],,None,,,None,,,None,None,,ingredient_spec,[],Composition AAC09 Ing.,,ingredient_spec
daf10ab4-c24a-498a-b244-543e88da09e4,,,[],,,,,,,,,None,"{'id': '901ee93f-6feb-499a-863b-f37e5203f126', 'scope': 'auto', 'type': 'link_by_uid'}",material_spec,[],Fe in AAA05,,material_spec
ccdeba91-6e6c-4ac5-b184-4318195ed6ab,,,[],,,,,,,,,None,"{'id': '5d66410b-b520-49a7-8181-d32811699cb6', 'scope': 'auto', 'type': 'link_by_uid'}",process_spec,[],Adding Fe for AAA05,,process_spec
b3fe9f6b-08ca-4dd6-b4d4-5b87f64f8819,None,[],[],,None,,,None,,,None,None,,ingredient_spec,[],Ni in AAA11 Ing.,,ingredient_spec
ca9ea126-5aa4-46f5-a052-c5677cc6ac96,,,[],,,,,,,,,None,"{'id': 'a7dcab73-acb6-41ae-86fa-0dafd5e0da64', 'scope': 'auto', 'type': 'link_by_uid'}",process_spec,[],Mix elements of AAA11,,process_spec
3d95b3d9-68ae-47f2-8db2-48aeeac6bd03,,,[],,,,,,,,,None,"{'id': '901ee93f-6feb-499a-863b-f37e5203f126', 'scope': 'auto', 'type': 'link_by_uid'}",material_spec,[],Ni in AAA11,,material_spec
ec577cba-dfed-4487-8d12-dcff453a5ead,,,"['composition_id::AAB04', 'batch::A', 'fabrication_method::VAM']",None,,,,,,,,None,,process_run,[],Extract sample from Alloy (AAB04-VAM-A): Traveler,,process_run
08a17777-a0c7-44a8-a0cb-25d3d12e197c,,,[],,,,,,,,,None,"{'id': 'bce1a25f-a686-4286-b393-8002af99b96c', 'scope': 'auto', 'type': 'link_by_uid'}",process_spec,[],Extract sample from Alloy (AAB04-VAM-A): Traveler,,process_spec
